Player Id,First Name,Last Name,Current Handle,Country Key
22243,Simon,Tabin,Darkmok,C_084
22244,Markus,Hanke,Blumbi,C_084
22276,Dylan,Mullins,Hotform,C_037
22550,Alexey,Barsukov,ShtanUdachi,C_186
23446,Chun Yu,Wu,Alphaluna,C_045
23558,Kacper,Kwieci?ski,A83650,C_178
23617,Dae Hyung,Lee,Hongcono,C_117
23618,Jeong Ha,Lee,Jeongha,C_117
23619,Ju Dam,Park,dami,C_117
23913,William,Barton,Amnesiac,C_241
24832,David,?er?ansk˝,frozen,C_233
24979,Ye Chan,Lee,Scout,C_117
25030,Jan,Janﬂen,SuperJJ,C_084
25039,Jin Su,Park,NachoJin,C_117
25047,Harrison,Chang,psalm,C_241
25047,Harrison,Chang,psalm,C_241
25121,Abay,Khasenov,HObbit,C_113
25335,Maroun,Merhej,GH,C_121
25597,Khalif,Hashim,Khroen,C_241
25983,George,Webb,BoarControl,C_236
26512,Chu,Zeyu,Shadow,C_044
26513,Zhang,Ruida,Faith_bian,C_044
26616,Jun,Jang,Jun,C_117
26665,Chunyu,Wang,Ame,C_044
26991,Jerome,Tanguay,KilluZiioN,C_037
26996,Thomas,Maguire,Tomster,C_241
27134,Yeik Nai,Zheng,MidOne,C_132
27366,Andreas,Karlsson,Nevix,C_217
27563,Timo,Kettunen,Taimou,C_073
27565,Jonathan,Rua,HarryHook,C_210
27588,Gabri√´l,Rau,Bwipo,C_018
27718,Bo Seong,Gwak,Bdd,C_117
27814,Marc Polo,Luis Fausto,Raven,C_176
27821,Lane,Roberts,Surefour,C_037
27953,Benjamin,Eekenulv,BadBenny,C_217
27955,Dominic,Asal,Nic,C_084
28107,Vladislav,Sinotov,SilverName,C_186
28142,Vladimir,Nikogosyan,RodjER,C_186
28238,Lin,Zheng,OmegaZero,C_044
28333,Artem,Kravets',DrHippi,C_233
28337,Raphael,Peltzer,BunnyHoppor,C_084
28356,Seung Won,Kim,Swoy,C_117
28390,Merek,Kangas,zugrug,C_037
28443,Scott,Kennedy,Custa,C_011
28465,Sang Hyeon,Baek,DDaHyoNi,C_117
28468,Euneil,JaviÒas,Staz,C_176
28489,Vincent,Cayonte,Brehze,C_241
28556,Maikil,Selim,Golden,C_217
28605,Jong Hoon,Park,Hooligan,C_117
28606,Jae Yeop,Jeong,Frankle,C_117
28607,Sung Hyun,Moon,Good,C_117
28734,Zhen Ning,Gao,Ning,C_044
28735,Sen Ming,Shi,Ming,C_044
28739,Jiaoyang,Zeng,Ori,C_044
28954,Jae Hyuk,Park,Ruler,C_117
29096,Wei Xiang,Lin,Lwx,C_044
29438,Anthony,Trevino,Ant,C_241
29441,Frank,Zhang,fr0zen,C_241
29443,Chandler,Gavran,Buds,C_241
29444,Justin,Gapp,Justing,C_241
29501,Yu Hung,Lu,Betty,C_045
29711,Ethan,Arnold,nahtE,C_241
29757,Joe,Gramano,Joemeister,C_037
29758,Jarom√≠r,Vyskoƒçil,Jarla,C_058
29787,Brian,Eason,bloodyface,C_241
29789,Edward,Goodwin,Gallon213,C_241
30003,Kevin,Eberlein,Casie,C_084
30162,Julien,Perrault-Harvey,Cydonia,C_037
30167,Francisco,Leimontas,PNC,C_010
30451,Anathan,Pham,ana,C_011
30452,Peng,Du,Monet,C_044
30547,Kenn √òster,Rasmussen,Zaelia,C_060
30561,Chris,Tsakopoulos,Fenomeno,C_088
30622,Cvetelin,Nikolov,CeRq,C_031
30684,Chengjun,Zhang,Paparazi,C_044
30686,Pan,Yi,Fade,C_044
30782,Timothy,Randrup,Tims,C_176
30870,Bin,Zhou,Jasonzhou,C_044
30871,-,-,XHope,C_044
31001,Mathieu,Herbaut,ZywOo,C_075
31016,Min Seung,Kang,Haru,C_117
31156,Se Yeon,Kim,Geguri,C_117
31327,Su Yong,Jeong,kAyle,C_117
31594,Robin,Kool,ropz,C_068
31831,Gu,Junfeng,Wind,C_044
31919,Jonas,Suovaara,Shaz,C_073
32000,Dong Jun,Kim,Rascal,C_117
32098,Brady,Girardi,Agilities,C_037
32172,Do Hyun,Kim,pine,C_117
32174,Yeon Oh,Hwang,Fl0w3R,C_117
32352,Torben,Wahl,Viper,C_084
32353,Chun Pong,Ng,Yulsic,C_100
32359,Edwin,Cook,HotMEOWTH,C_241
32363,Jerome,Faucher,Monsanto,C_037
32430,Weida,Lu,Diya,C_044
32505,Tae Seok,Oh,taeseok,C_117
32846,In Jae,Kim,EscA,C_117
32847,Je Hong,Ryu,Ryujehong,C_117
32848,Jin Mo,Yang,tobi,C_117
33381,Songyang,Zhao,Hamster,C_044
33382,Cheon Su,Kim,Che0nsu,C_117
33385,Liam,Simpson,Arcaner,C_011
33561,Shenyi,Yang,Chalice,C_044
33663,Tsz Kin,Lo,kin0531,C_100
33858,Thomas,Zimmer,Sintolol,C_084
33998,Joon Hyuk,Kim,zunba,C_117
34117,Joo Seok,Lee,Twilight,C_117
34118,Kyung Ho,Kim,Alarm,C_117
34123,Ji Hyuk,Kim,birdring,C_117
34125,Byung Ho,Lee,Panker,C_117
34131,Joong Hwa,Song,janus,C_117
34132,Tae Hong,Kim,Mek0,C_117
34133,Jong Yeol,Park,Saebyeolbe,C_117
34159,Hyo Jong,Kim,Haksal,C_117
34175,Jay,Won,sinatraa,C_241
34362,Wen Bo,Yu,JackeyLove,C_044
34363,Liu Yi,Wang,Baolan,C_044
34401,Gael,Gouzerch,Poko,C_075
34701,Dong Gyu,Kim,Mano,C_117
34712,Seong Hyeon,Yang,Luffy,C_117
35048,Sebastian,Berendt,BALLOC,C_060
35077,Ali,Dzhami,Jame,C_186
35121,Matthew,DeLisi,super,C_241
35349,Jin Hyeok,Yang,DDing,C_117
35351,Seung Tae,Choi,Bdosin,C_117
35356,Jo√£o Pedro,Telles,Hydration,C_025
35378,Timur,Tulepov,Buster,C_113
35563,Grant,Espe,Moth,C_241
35958,Th√©o,Dumont,Felkeine,C_075
36696,Kawee,Wachiraphas,MeMarkz,C_221
36781,Benjamin,Isohanni,BigG00se,C_073
36791,Seung Joon,Lee,Whoru,C_117
36795,Indy,Halpern,SPACE,C_241
36818,David,Acosta,killinallday,C_241
36882,Kyeon Bo,Kim,GodsB,C_117
36883,Hyo Bin,Choi,ChoiHyoBin,C_117
36884,Da Un,Jeong,NoSmite,C_117
36889,Chang Hoon,Gye,r0ar,C_117
36891,Yeon Joon,Hong,ArK,C_117
37062,-,-,DocPwn,C_037
37063,Tsu Lin,Tsao,SamuelTsao,C_045
37259,Vatcharanan,Thaworn,Summer,C_221
37261,Sorawichaya,Mahavanakul,Isilindilz,C_221
37322,Jang Hyeon,Hwang,TiZi,C_117
37325,Jun Ho,Kim,Fury,C_117
37330,Pan Seung,Koo,FaTe,C_117
37331,Min Seong,Bae,diem,C_117
37332,Won Sik,Jung,Closer,C_117
37341,Min-hyuk,Choi,Michelle,C_117
37385,Hye Sung,Kim,Libero,C_117
37389,Jong Seok,Kim,NUS,C_117
37395,Joon,Jeong,Erster,C_117
37493,Byeong Seon,Kim,Fleta,C_117
37497,Jae Hyeok,Lee,Carpe,C_117
37501,Choong Hui,Lee,Stitch,C_117
37502,Sang Beom,Park,BUMPER,C_117
37635,Jae Hee,Hong,Gesture,C_117
37636,Joon Yeong,Park,Profit,C_117
37637,Dong Eun,Lee,Hooreg,C_117
37638,Hyeon Woo,Jo,HagoPeun,C_117
37699,Ding,Zhuo,Knight,C_044
37918,Ha Gwon,Jang,Nuguri,C_117
37996,Simon,Ekstr√∂m,snillo,C_217
38125,Turner,Tenney,Tfue,C_241
38403,Mihai,Dragalin,languagehacker,C_037
38456,Valentin,Vasilev,poiz0n,C_031
38798,-,-,Trunks,C_044
38902,Hyun Tae,Kim,SDE,C_117
38995,Ho Jin,Park,IDK,C_117
39166,Dong Geun,Kang,TheShy,C_117
39487,Casper,Notto,Hunterace,C_165
39608,Alexey,Golubev,Qikert,C_113
39790,Yeon Kwan,Jeong,Nenne,C_117
39792,Hong Joon,Choi,HOTBA,C_117
39822,-,-,Qmccc,C_044
39850,Tyler,Hoang Nguyen,Tylerootd,C_151
39983,Kaan,«ekli,Fujitora,C_228
39996,Sean,Henderson,ta1yo,C_112
40001,Cedrik,Lessard,DrasseL,C_037
40107,Jun Woo,Kang,Void,C_117
40108,Gui Un,Jang,Decay,C_117
40110,Min Ho,Park,Architect,C_117
40261,Nam Joo,Kwon,Striker,C_117
40385,Hyeon Woo,Choi,JJANU,C_117
40620,Josh,Corona,Eqo,C_108
41044,Tian Liang,Gao,Tian,C_044
41209,Geon Hee,Cho,BeryL,C_117
41249,Alexey,Trufanov,0nuqtive,C_186
41259,Keiron,Prescott,Scoom,C_086
41414,Qing Song,Liu,Crisp,C_044
41753,Eddie,Lui,Seohyun,C_037
42209,Xu,Qiulin,guxue,C_044
42667,Tae-seong,Jeong,ANAMO,C_117
42669,Min Seok,Kwon,AimGod,C_117
42786,Sung Hyeon,Bang,JJoNak,C_117
42796,Min Seo,Hwang,Marve1,C_117
42876,Mehmood Amin,Askar,Moody,C_037
42891,Jun Geun,Kim,Rapel,C_117
42893,Eui Seok,Lee,Fearless,C_117
42942,Min Soo,Seo,SeoMinSoo,C_117
43043,Mike,Eichner,Ike,C_241
43167,Su Min,Kim,SADO,C_117
43752,Jae Hyun,Han,SexyPIG,C_117
43754,Kyung Chul,Oh,style,C_117
43755,Jeong Wan,Go,ESTH3R,C_117
43782,-,-,Leaoh,C_044
43794,Juwei,Wu,XiaoT,C_044
43797,Romain,Hermann,Shiv,C_075
43800,Kevin,Linn,Miccoy,C_241
43801,Magno,Ramos,Pr0phie,C_176
43805,Diondre,Bond,YaBoiDre,C_241
43806,Luke,Laing,Meluke,C_037
43807,Samu,Kauppinen,Sambty,C_073
43808,Anssi,Pekkonen,mxey,C_073
43809,Jere,Kauppinen,Jembty,C_073
43810,Adrian,Blom,Haxete,C_217
43816,Ludvik,Jahnsen,Aitzy,C_165
43849,Tae Min,Kang,Taemin,C_117
43862,David,Tillberg,fuzzface,C_217
44114,Cong,Ding,Dy,C_044
44173,Daniel,Hathaway,FunnyAstro,C_236
44303,Klaivert,Dervishi,Teeqzy,C_018
44865,Arsenii,Ivanychev,ceh9,C_186
45403,Hyun Woo,Yoon,yoonroot,C_117
45408,-,-,BBABBO,C_117
45412,Young Hoon,Shim,Simsn,C_117
45584,Liangguang,Liao,xiaorong,C_044
45586,Yan,Wang,silentBT_,C_044
45682,-,-,Makne,C_117
45687,Jang Hwan,Seong,seongjang,C_117
45733,Hao,Yao,lionkk,C_044
45830,Wataru,Ishibashi,posesi,C_112
45851,Xiao Meng,Li,Liooon,C_044
45853,Jim,Eliassen,Jeemzz,C_165
45855,Jord,van Geldere,Ibiza,C_151
46761,-,-,Menteul,C_117
46776,Do-hoon,Seol,indigo,C_117
46828,Myeong Hwan,Yoo,smurf,C_117
46854,Michael,Luker,Luker,C_037
47080,Sato,Kenta,glory,C_112
47123,Blake,Scott,Gator,C_241
47151,Gil Do,Lee,Temeria,C_117
47221,Sung Jun,Kim,SLIME,C_117
47237,Young Wan,Kim,Creative,C_117
47413,Jinhai,Zhang,xiaohaixxxx,C_044
47416,Xin,Wang,ZGGO1,C_044
47489,Vadim,Ulshin,POKAMOLODOY,C_186
47491,Justin,McNally,MiracU,C_107
47492,Laurynas,Rudys,Gaxy,C_127
47493,Alex,Gouge,vard,C_236
47494,Mathias,Larsen,Larsen,C_060
47728,Zakarya,Hail,xBlyzes,C_075
48122,Boyuan,Wang,Wang88,C_044
48124,Xin-hao,Pan,BaoLeiNB,C_044
48125,Pengcheng,Wang,jiaozhu,C_044
48134,-,-,LinShuNN,C_044
48307,Kurtis,Bond,Purdy,C_241
48322,Jeong Yeong,Bak,Loki,C_117
48323,Min Ki,Kim,Chelator,C_117
48377,Damien,Valliant,Dahmien7,C_075
48695,Gustav,Bl¯nd,GustavQQ,C_060
48868,Ben,Wheeler,Nerf,C_241
48874,Michael,Wake,mykLe,C_236
48875,Jace,Patras,Voxsic,C_241
48882,Timothy,Ebarb,Uncivil,C_241
48931,Roman,Zinoviev,ADOUZ1E,C_186
48935,Magnus,Hartmann,udyRR,C_084
48938,Ren√©,Rehling,Braexco,C_084
49029,Sanjar,Kuliev,SANJI,C_245
49144,Yu-Ze,Sun,CPT,C_044
49164,Simone,Liguori,Leta,C_109
49179,Martin,PrÍte,Zhym,C_075
49455,Hwan,Jang,Hwan2da,C_117
49460,Seung Sun,Lee,shadow,C_117
49559,Duong,Huynh,Kinstaar,C_006
49561,Corentin,Tardif,Hunter,C_075
49566,Cl√©ment,Danglot,Skite,C_075
49578,Nicolas,Frejavise,Nikof,C_075
49801,Kang,Wang,shou,C_044
49802,Jiang Hua,Chen,shox,C_044
49806,-,-,Tide,C_044
49822,Dennis,Lepore,Cloakzy,C_241
49841,Victor,Lopez,TheVic,C_075
49845,Maxime,Thomas,Blax,C_075
49868,Pierre,Mesey,Vato,C_006
49923,Thomas,Mulligan,72hrs,C_241
49925,Jake,Brumleve,Poach,C_241
49926,Ryan,Chaplo,Chap,C_241
50050,Logan,Heckman,Zanpah,C_241
50052,Daniel,Hernandez,Sharpshothd,C_056
50102,Jake,Winant,Snakers,C_241
50167,Patrick,Kaplan,PAT KAPS,C_241
50319,Min Ki,Park,Viol2t,C_117
50325,Min Chul,Kim,Izayaki,C_117
50327,Jae Min,Park,ILLICIT,C_117
50329,Seon Chang,Lee,ANS,C_117
50364,Bo Hyun,Kim,YaKK,C_117
50402,Jong Ho,Lee,Starlord,C_117
50405,Rak Gwon,Chung,Hulk,C_117
50410,-,-,DG98,C_117
50421,Kyle,Jackson,Mongraal,C_236
50422,Domeniks,Bunts,Domentos,C_123
50877,Yashima,Nozomi,Alutemu,C_112
50884,Zong Chang,Wu,BloodTrail,C_045
51125,Thierry,Kaltenback,Kaymind,C_037
51402,H?u ?o‡n,Nguy?n,Leviz,C_205
51535,Jong Su,Lee,Peterpan,C_117
51578,Williams,Aubin,Zayt,C_037
51579,Noah,Wright,Vivid,C_241
51581,Mason,Lanier,Symfuhny,C_241
51592,Liam,Fillery,Kamo,C_084
51593,Artur,Kurshin,7ssk7,C_034
51594,Adam,Boyer-DrÊby,Boyer,C_060
51611,Dmitri,Van de Vrie,Mitr0,C_151
51618,Malachi,Greiner,Reverse2k,C_241
51619,Aydan,Conrad,Aydan,C_241
51774,√ñmer,Develi,Iroh,C_228
51883,Rocco,Morales,Saf,C_241
51884,Dylan,Moore,Dmo,C_241
51885,Hayden,Krueger,Elevate,C_241
51908,Yan,Kaur,Fwexy,C_186
51909,Patrik,Zaharchenko,Pate1k,C_165
51924,Sven,Edelenbosch,Svennoss,C_151
51936,Timothy,Miller,Bizzle,C_241
51940,Davis,McClellan,Ceice,C_241
51948,Nate,Kou,Kreo,C_100
51973,David,Bois,LeNain,C_037
52283,Anthony,Waller,Tendons,C_241
52287,Jamal,Saidayev,Jamside,C_186
52321,Anthony,Colandro,ZexRow,C_241
52428,Nate,Hill,Nate Hill,C_241
52429,Trevor,Siegler,FunkBomb,C_241
52467,Blaû,Leönik,K1nzell,C_206
52500,Hee Su,Jeong,Heesu,C_117
53744,Austin,Etue,Morgausse,C_241
53745,Sean,Close,Sean,C_037
53797,Zheng,Wu,Forever,C_044
53970,-,-,Chichi,C_045
53971,-,-,Genji,C_045
53972,-,-,Hanzo,C_045
53973,-,-,Liang,C_045
53974,-,-,Sirenia,C_045
53975,-,-,Lulala,C_045
53976,-,-,PS Man,C_205
53977,Xu‚n B·ch,Tr?n,XB,C_205
53981,Quang Hi?p,Tr?n,ProE,C_205
53986,H?ng Qu‚n,Ph?m,Gau,C_205
53995,Sun Woo,Kim,Sun,C_117
53996,Ho Yeon,Lee,Rush,C_117
53997,Hyung Min,Kim,Chaser,C_117
53998,Chang Hoon,Shin,JJak,C_117
53999,Do Yeop,Kim,HAK,C_117
54011,Sirichai,Sukpan,ReMix,C_221
54012,Denchai,Eampaojeen,JameCo,C_221
54013,Chou,Chung,Yuzon,C_045
54014,Chun Sheng,Chang,Neil,C_045
54015,Nsu Yu,Lin,Star,C_045
54016,Chien Ting,Chen,Benny,C_045
54030,Matt,Stover,Mts,C_241
54034,Piyapong,Proathaisong,Taoz,C_221
54450,Chanapol,Siri,Sky,C_221
54454,Siwa,Noomai,JOMWick,C_221
54458,Eikapong,Korhonen,Tony,C_221
54656,Emil,Bergquist Pedersen,Nyhrox,C_165
54842,Nick,McGuire,Aspect,C_241
55138,Thomas,Hˆrak,Tschiiinken,C_012
55139,Dave,Jong,Rojo,C_151
55243,Howard,Castiaux,Noward,C_018
55316,Chuan,Yu,Summer,C_044
55685,-,-,Dongdong,C_044
55703,Jae Gon,Lee,LeeJaeGon,C_117
55949,Jack,-,Cizzorz,C_241
55994,Vinny,Gilgan,Vinny,C_241
56301,Alexander,Zayedli,Znappy,C_217
56302,Felix,Hortlund,Wakie,C_217
56483,Kyle,Giersdorf,Bugha,C_241
56684,Aaron,Lommen,aLOW,C_241
56720,Seung Hoon,Cha,Pio,C_117
56731,Jia Hao,Bai,369,C_044
56863,Nathan,Berquignol,Nayte,C_075
56925,Mark,Danilov,Letw1k3,C_186
56973,-,-,067QAQ,C_044
57034,Jordan,Tucker,Tuckz,C_236
57084,Lassi,Kallio,BELAEU,C_073
57262,Dong Eon,Kim,Fits,C_117
57401,Andrey,Ionov,Bestoloch,C_186
57463,Klaus,Konstanzer,stompy,C_012
57599,Mack,Aesoph,MackWood,C_241
57610,Evan,Barron,Cented,C_037
57614,Daniel,Walsh,Dubs,C_241
57617,River,Handley,Riversan,C_241
59528,David,Wang,Aqua,C_012
59915,Geon Bu,Kim,Canyon,C_117
59916,Su,Heo,ShowMaker,C_117
60103,Do-hyun,Kim,Daengchae,C_117
60412,-,-,NingZhi,C_044
60413,-,-,JiuLong,C_044
60414,-,-,JiuC,C_044
60415,-,-,ChenXia,C_044
60416,-,-,ZuiChu,C_044
60417,Yunfei,Peng,Fly,C_044
60418,Shengqqin,Xia,Hurt,C_044
60420,-,-,Song,C_044
60430,-,-,KOKO,C_044
60434,-,-,770,C_044
60436,-,-,Sweet,C_117
60437,-,-,Core,C_117
60438,-,-,JY,C_117
60439,-,-,YK,C_117
60450,Ting Jui,Chen,Winds,C_045
60451,Duc Chien,Tran,ADC,C_205
60452,Ti·∫øn ƒê·∫°t,ƒêinh,ƒê·∫°tK√≤iii,C_205
60453,Methus,Meechom,Nt,C_221
60454,Parit,Pornrattanapitak,Difoxn,C_221
60455,Metasit,Leelapipatkul,Moowan,C_221
60456,Sorachat,Janechaijitravanit,Getsrch,C_221
60462,Chi Kang,Chuang,XiXi,C_045
60463,Hsing Cheng,Lu,Heroes,C_045
60464,Sung Lin,Hsieh,Wayn,C_045
60466,-,-,Snow,C_044
60467,Zhengzheng,Chen,Cat,C_044
60468,-,-,YANG,C_044
60485,Tianlong,Wang,Alan,C_044
60565,Guixin,Guo,NuoYan,C_044
60570,-,-,ÂÖ≠ÁÇπÂÖ≠,C_044
60571,-,-,Â∞èÂÖΩ,C_044
60572,-,-,Â∞èÂâë,C_044
60573,-,-,Â±ÖÂ±Ö,C_044
60945,Pontus,Bucht,Tchub,C_217
60950,Zygimantas,Navickas,Redrush,C_127
61171,Martin,Foss,MrSavage,C_165
61233,Alexandre,Christophe,Andilex,C_075
61243,Benjy David,Fish,BenjyFishy,C_236
61277,Josh,Roach,Commandment,C_241
61315,Mike,Gariti,Sharky,C_241
61319,Tristan,Nowicky,Shrimzy,C_241
61414,Calum,MacGillivray,itemm,C_236
61463,Guan,Zhendong,Jing,C_044
61464,-,-,Yueying,C_044
61626,Dominick,Green,Unknown,C_241
61769,Noam,Ackenine,Megga,C_241
61776,Ben,Peterson,Edgey,C_241
61777,Julio Cesar,Nevarez,Pika,C_241
61896,Thiago,Lapp,kinG,C_010
61948,Shane,Cotton,EpikWhale,C_241
62071,Jonas Colk√¶r,Thomsen,Klusia,C_060
62105,Cody,Conrod,Clix,C_241
62314,Theo,Ferrer,Crue,C_217
62624,Moussa,Faour,Chapix,C_217
62951,Diego,Lima,Arkhram,C_241
62999,Fabian,Real,Derox,C_084
63544,Jannis,Matwin,JannisZ,C_084
63566,Katanyu,Chinsorranan,DUCKMANZ,C_221
63746,Brendan,Falconer,Falconer,C_241
64190,Kevin,Fedjuschkin,Letshe,C_084
64298,Jonathan,Weber,yung calculator,C_241
65087,-,-,4DRStorm,C_241
65114,Tyler,-,hiimtylerh,C_037
65115,Stephan,-,Suezhoo,C_018
65116,-,-,Zand,C_060
65470,-,-,Furious,C_241
65746,William,Paquin-Brien,Fatch,C_037
66526,-,-,DouM,C_044
66527,-,-,DJBOY,C_044
66611,Endre,Byre,Endretta,C_165
66881,Luke,Newey,Luke12,C_011
67334,Jaden,Ashman,Wolfiez,C_236
68648,-,-,BLUENOPING,C_221
68651,-,-,Nutalomlok,C_221
69544,Bohang,Li,JiaoYang,C_044
69545,Qicheng,Chen,BoLiang,C_044
69546,Xin,Lin,L1nnnn,C_044
69547,Ruilong,Deng,LongSkr,C_044
69659,-,-,Munez,C_221
69797,-,-,139,C_044
70307,-,-,Ë°åÊòü,C_044
70308,-,-,ËΩªÈõ®,C_044
70309,-,-,‰πÖÈæô,C_044
70310,-,-,ÂåóÂ≤õ,C_044
70311,-,-,ÊöÆËâ≤,C_044
70312,-,-,‰πÖËØö,C_044
70313,-,-,ÊúàËâ≤,C_044
70314,-,-,Êü†Ê†Ä,C_044
70315,-,-,ÊúÄÂàù,C_044
70316,-,-,Â∞òÂ§è,C_044
70317,-,-,ÈòøÂèØ,C_044
70343,-,-,Rain,C_045
70610,Siyuan,Luo,HuaHai,C_044
70611,Cong,Zhang,Wuming,C_044
70622,-,-,Giao,C_044
71040,Jack,Bancroft,DeadDraw,C_236
73839,Daying,Wei,xxxLu,C_044
74025,Do-gyeong,Kim,DoYa,C_117
75020,Aum,Chatchanapong,Happy,C_221
78046,-,-,Mojo,C_044
78151,-,-,Xuan,C_132
78152,-,-,Chen,C_044
78285,Satittirat,Chetnarong,Overfly,C_221
79579,Pakkapon,Saethong,IpodPro,C_221
79580,Pasu,Yensabai,Erez,C_221
80697,Thomas,Davidsen,Th0masHD,C_060
80698,Tai,Star?i?,TaySon,C_206
83083,Yu-Yan,Su,GaDuo,C_045
83084,Tseng-Yung,Chun,Kato,C_045
83085,En Hao,Chen,Gua,C_045
